id,text,label
6843,ولی مسئله بیشتر کیفیت نمایشگر است که کیفیت خیلی خوبی نیست.,-1
6844,از نظر کیفیت تصاویر باید گفت که Legira HF R206 خیلی متوسط عمل می‌کند.,0
6845,در شرایط نوری خوب،  ویدیوها کاملا طبیعی به نظر می‌رسند و هیچ گونه غلظت اضافی رنگ وجود ندارد.,0
6846,تا جایی که به فوکوس خودکار مربوط می‌شود،  این دوربین سریع ترین فوکوس خودکار را ندارد و کمی به طول می‌انجامد تا بتواند یک سوژه را با وضوح بالا نمایش دهد.,0
6847,همچنین به دلیل فقدان سیستم لرزش گیر تصویر اپتیکال،  لرزش دست نیز تا حدی می‌تواند مشکل ساز شود،  به خصوص اینکه اگر از بزرگنمایی های بالا استفاده کنید.,0
6848,ویدیوهای Full HD شفافیت و کیفیت خیلی زیادی دارند.,0
6849,هیچ گونه حافظه‌ی داخلی یا هارد دیسک وجود ندارد و ویدیوها همگی بر روی کارت حافظه‌ی SD/SDHC/SDXC ذخیره می‌شوند.,0
6850,یک کارت حافظه‌ی 8 گیگابایتی می‌تواند تا 3 ساعت زمان فیلم برداری را پشتیبانی کند.,0
6851,در کل باید گفت،  همانطور که گفتیم،  و از قیمت این دوربین هم پیداست،  HF R206 دوربینی متوسط می‌باشد.,0
6852,البته کیفیت فیلم برداری آن خوب است ولی برای مثال فقدان سیستم لرزش گیر تصویر اپتیکال باعث می‌شود که اگر بخواهید خیلی جدی فیلم برداری کنید به سه پایه هم احتیاج داشته باشید.,0
6853,از نظر امکانات جانبی نیز همانطور که گفتیم دوربینی سطح مبتدی می‌باشد.,0
6854,M50 در رده‌ی دوربین‌های خانگی یا سطح مبتدی کانن است.,0
6855,این دوربین مجهز به سنسور تصویر 2.37 مگاپیکسلی می‌باشد که توانایی ضبط ویدیویی Full HD را به آن داده است.,1
6856,ویدیوها در دو فرمت AVCHD و MPEG4 ضبط می‌شوند که دومی برای کار کردن بر روی کامپیوتر و وب آسان تر است.,1
6857,همانطور که گفتیم تفاوت M50 با M500 در این است که M50 دارای 8 گیگابایت حافظه‌ی خشک داخلی می‌باشد که تا حدود 3 ساعت فیلم را می‌توانید بر روی آن ضبط کنید.,0
6858,پس از پر شدن ظرفیت حافظه‌ی داخلی می‌توانید بر روی کارت حافظه‌ی SD/SDHC/SDXC فیلم برداری را ادامه دهید.,0
6859,خوشبختانه سنسور تصویر حساسیت بسیار زیادی به نور دارد و کمینه‌ی نوری 0.1 لوکس را می‌تواند ثبت کند.,1
6860,صدا نیز به صورت Dolby Digital AC-3 ضبط می‌گردد.,0
6861,این دوربین از مودهای فیلم برداری خیلی خوبی بهره می‌برد.,1
6862,از آن جایی که یک دوربین فیلم برداری آماتوری است،  بنابراین مجهز به مود فیلم برداری اتوماتیک هوشمند یا همان Smart Auto می‌باشد.,1
6863,وقتی دوربین را بر روی این مود قرار می‌دهید،  دوربین شما به یک دستگاه کاملا خودکار تبدیل می‌شود.,1
6864,سپس برای فیلم برداری کافیست که دکمه‌ی Rec را بفشارید و آن را به سوی سوژه نشانه بروید تا بهترین و با کیفیت ترین فیلم‌ها گرفته شوند.,1
6865,در ضمن قابلیت تغییر سرعت شاتر و گشودگی دیافراگم نیز وجود دارد که این برای فیلم برداری خلاقانه تر و حرفه‌ای تر می‌باشد.,1
6866,همچنین عمل فوکوس را نیز می‌توانید به صورت دستی بر عهده بگیرید.,0
6867,در ضمن شما می‌توانید فیلم هایی که گرفته اید را از طریق پورت و کابل HDMI بر روی HDTV مشاهده کنید.,0
6868,M50 مجهز به لنز با توانایی زوم 10 برابر است.,0
6869,کمینه‌ی نسبت کانونی آن نیز f/1.8 می‌باشد.,0
6870,این لنز فواصل کانونی معادل 43.6-436 میلی متر را پوشش می‌دهد که البته باعث می‌شود در 43.6 میلی متر چندان لنز وایدی نباشد و میدان دید محدودی را در بر گیرد.,-1
6871,این دوربین مجهز به فن آوری لرزش گیر اپتیکال intelligent O.,0
6872,I.,0
6873,S می‌باشد که از تاثیر زیاد اثر لرزش دست شما در فیلمی که می‌گیرید جلوگیری می‌کند.,1
6874,"همچنین مجهز به نمایشگر 3 اینچی لمسی با رزولوشن 230,000 پیکسل است و بیشتر کنترل‌های دوربین را می‌بایست از طریق همین نمایشگر بر عهده بگیرید.",0
6875,در کل همانطور که گفتیم،  M50 دوربین فیلم برداری بسیار خوب دیگری از کانن است که کاملا کوچک و سبک ساخته شده و در ضمن از امکانات و فن آوری‌های پیشرفته و خوبی بهره می‌برد.,1
6876,من هم با نظر آقا کوروش موافقم.,0
6877,امکانات اين دوربين بسيار راضي کنندست.,1
6878,من چند روزي ميشه از ديجي کالا خريداري کردم.,0
6879,زبان فارسي رو هم خوب ساپورت ميکنه و من مشکلي نديدم تا اينجا.,0
6880,فيلم برداريشم خوبه با توجه به اينکه دوربين عکاسي هست.,0
6881,تو ايزوهاي پايين مقداري نويز داره که بخاطر حسگر cmos هست احتمالا.,-1
6882,واقعا حس يک دوربين حرفه اي رو به آدم ميده .,1
6883,فقط اي کاش مقداري سبک تر بود.,-1
6884,واقعا سنگينه.,-1
6885,البته نسبت به دوربينهاي هم رديف خودش در برندهاي مختلف وزنش تقريبا يکسانه.,0
6886,باتري هم بدک نيست با اينکه قلمي هست اما به نظر من تفاوتي نداره.,0
6887,من خيلي حساس بودم که حتما ليتيومي باشه اما مدل hs35 که ليتيومي هست و تفاوت چنداني جز در ذخيره عکس با فرمتrawنداره قيمتش بالاتره و اين دوربين واقعا با اين قيمت که تقريبا نصف دوربينهاي هم مدل در برند هاي ديگه هست مناسب ترين گزينه بود.,1
6888,من اين دوربين رو از ديجي کالا گرفتم بايد بگم واقعا از خريدش راضي هستم .,1
6889,از ويژگي هاي اين دوربين ميتونم به موارد زير اشاره کنم.,0
6890,امکانات فراوان بعلاوه قيمت بسيار مناسب.,1
6891,عکس هاي فوق العاده اي ميگيره.,1
6892,فلاش قوي داره تا برد 7 متر تست کردم جواب داد.,0
6893,فيلم برداري full hd بسيار رضايت بخشه.,1
6894,زوم 30 برابر و فوکوس سريع حتي در زوم 30x.,1
6895,قابليت نصب فلاش.,0
6896,معايب اين دوربين: وزن نسبتا زياد.,-1
6897,استفاده از باتري قلمي به جاي باتري ليتيومي (البته با خريد باتري قابل شارژ اين مشکل حل ميشه)  در کل ازش راضي هستم و پيشنهاد ميکنم در خريدش شک نکنيد تو اين رنج با اين قيمت محاله گزينه بهتري پيدا کنيد.,1
6898,قيمتي هم که ديجي کالا ميده قابل مقايسه با بازار نيست با سپاس فراوان از ديجي کالا.,0
6899,من اين دوربين رو چند وقته دارم و بسيار ازش راضي هستم.,1
6900,محاله که تو اين محدوده قيمت بشه دوربيني با اين امکانات رو پيدا کنيد.,1
6901,به طور مثال کانن مدل SX500  با قيمتي بالاتر نصف امکانات اين دوربين رو هم نداره.,0
6902,به نظر من وزن بسيار زيادي داره و در اين رنج دوربين هاي بهتري وجود دارد,-1
